cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,espn_match_id_candidate,espn_legacy_match_url_candidate,espn_match_id_verified,espn_match_url_verified,espn_linkage_status,source_search_query,source_url,source_title,published_at_utc,accessed_at_utc,pre_match_verified,coder_id,coder_confidence,pitch_primary_category,batting_ease,pace_seam_support,spin_support,bounce_profile,two_paced_expected,dew_expected,short_paraphrased_note,exclusion_reason
1384438,2023-11-16,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,South Africa,Australia,1384438,https://www.espncricinfo.com/ci/engine/match/1384438.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Australia"" ""2023-11-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1384439,2023-11-19,ICC Cricket World Cup,world_cup,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,Australia,1384439,https://www.espncricinfo.com/ci/engine/match/1384439.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2023-11-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1373576,2023-12-03,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,West Indies,1373576,https://www.espncricinfo.com/ci/engine/match/1373576.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""West Indies"" ""2023-12-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1373577,2023-12-06,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,England,1373577,https://www.espncricinfo.com/ci/engine/match/1373577.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""England"" ""2023-12-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1408107,2023-12-15,Ireland tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,Ireland,1408107,https://www.espncricinfo.com/ci/engine/match/1408107.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Ireland"" ""2023-12-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1387600,2023-12-17,India tour of South Africa,bilateral_series,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,India,1387600,https://www.espncricinfo.com/ci/engine/match/1387600.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2023-12-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1387601,2023-12-19,India tour of South Africa,bilateral_series,"St George's Park, Gqeberha",Gqeberha,India,South Africa,1387601,https://www.espncricinfo.com/ci/engine/match/1387601.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2023-12-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1388211,2023-12-20,Bangladesh tour of New Zealand,bilateral_series,"Saxton Oval, Nelson",Nelson,Bangladesh,New Zealand,1388211,https://www.espncricinfo.com/ci/engine/match/1388211.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""New Zealand"" ""2023-12-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1387602,2023-12-21,India tour of South Africa,bilateral_series,"Boland Park, Paarl",Paarl,India,South Africa,1387602,https://www.espncricinfo.com/ci/engine/match/1387602.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""South Africa"" ""2023-12-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1388212,2023-12-23,Bangladesh tour of New Zealand,bilateral_series,"McLean Park, Napier",Napier,New Zealand,Bangladesh,1388212,https://www.espncricinfo.com/ci/engine/match/1388212.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Bangladesh"" ""2023-12-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1412540,2024-01-08,Zimbabwe tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Zimbabwe,Sri Lanka,1412540,https://www.espncricinfo.com/ci/engine/match/1412540.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Sri Lanka"" ""2024-01-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1375847,2024-02-02,West Indies tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,West Indies,Australia,1375847,https://www.espncricinfo.com/ci/engine/match/1375847.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Australia"" ""2024-02-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1375848,2024-02-04,West Indies tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,West Indies,1375848,https://www.espncricinfo.com/ci/engine/match/1375848.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""West Indies"" ""2024-02-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1420220,2024-02-08,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Canada,1420220,https://www.espncricinfo.com/ci/engine/match/1420220.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Canada"" ""2024-02-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1420221,2024-02-10,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Canada,Nepal,1420221,https://www.espncricinfo.com/ci/engine/match/1420221.html,,,unverified_candidate,"site:espncricinfo.com ""Canada"" ""Nepal"" ""2024-02-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1420222,2024-02-12,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Canada,Nepal,1420222,https://www.espncricinfo.com/ci/engine/match/1420222.html,,,unverified_candidate,"site:espncricinfo.com ""Canada"" ""Nepal"" ""2024-02-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1420529,2024-02-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Namibia,1420529,https://www.espncricinfo.com/ci/engine/match/1420529.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Namibia"" ""2024-02-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1420530,2024-02-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,Nepal,1420530,https://www.espncricinfo.com/ci/engine/match/1420530.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""Nepal"" ""2024-02-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1420531,2024-02-19,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Namibia,Netherlands,1420531,https://www.espncricinfo.com/ci/engine/match/1420531.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""Netherlands"" ""2024-02-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1420532,2024-02-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Namibia,1420532,https://www.espncricinfo.com/ci/engine/match/1420532.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Namibia"" ""2024-02-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1420533,2024-02-23,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Namibia,Netherlands,1420533,https://www.espncricinfo.com/ci/engine/match/1420533.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""Netherlands"" ""2024-02-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1420534,2024-02-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Netherlands,1420534,https://www.espncricinfo.com/ci/engine/match/1420534.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Netherlands"" ""2024-02-25"" preview pitch conditions",,,,,,,,,,,,,,,,
1421069,2024-02-28,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Canada,1421069,https://www.espncricinfo.com/ci/engine/match/1421069.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Canada"" ""2024-02-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1421070,2024-03-01,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,Scotland,Canada,1421070,https://www.espncricinfo.com/ci/engine/match/1421070.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""Canada"" ""2024-03-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1421071,2024-03-03,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Scotland,1421071,https://www.espncricinfo.com/ci/engine/match/1421071.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Scotland"" ""2024-03-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1421073,2024-03-07,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,Scotland,Canada,1421073,https://www.espncricinfo.com/ci/engine/match/1421073.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""Canada"" ""2024-03-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1419827,2024-03-13,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,Bangladesh,1419827,https://www.espncricinfo.com/ci/engine/match/1419827.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Bangladesh"" ""2024-03-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1419828,2024-03-15,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,Sri Lanka,1419828,https://www.espncricinfo.com/ci/engine/match/1419828.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""Sri Lanka"" ""2024-03-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1419829,2024-03-18,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,Bangladesh,1419829,https://www.espncricinfo.com/ci/engine/match/1419829.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""Bangladesh"" ""2024-03-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1428957,2024-07-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Oman,Namibia,1428957,https://www.espncricinfo.com/ci/engine/match/1428957.html,,,unverified_candidate,"site:espncricinfo.com ""Oman"" ""Namibia"" ""2024-07-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1428959,2024-07-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Oman,Scotland,1428959,https://www.espncricinfo.com/ci/engine/match/1428959.html,,,unverified_candidate,"site:espncricinfo.com ""Oman"" ""Scotland"" ""2024-07-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1428960,2024-07-24,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Namibia,Oman,1428960,https://www.espncricinfo.com/ci/engine/match/1428960.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""Oman"" ""2024-07-24"" preview pitch conditions",,,,,,,,,,,,,,,,
1428961,2024-07-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Scotland,Namibia,1428961,https://www.espncricinfo.com/ci/engine/match/1428961.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""Namibia"" ""2024-07-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1442991,2024-08-04,India tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India,1442991,https://www.espncricinfo.com/ci/engine/match/1442991.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""India"" ""2024-08-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1442992,2024-08-07,India tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India,1442992,https://www.espncricinfo.com/ci/engine/match/1442992.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""India"" ""2024-08-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1445034,2024-08-11,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,Canada,Netherlands,1445034,https://www.espncricinfo.com/ci/engine/match/1445034.html,,,unverified_candidate,"site:espncricinfo.com ""Canada"" ""Netherlands"" ""2024-08-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1445035,2024-08-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,United States of America,Canada,1445035,https://www.espncricinfo.com/ci/engine/match/1445035.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""Canada"" ""2024-08-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1445036,2024-08-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,Netherlands,United States of America,1445036,https://www.espncricinfo.com/ci/engine/match/1445036.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""United States of America"" ""2024-08-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1445037,2024-08-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Canada,1445037,https://www.espncricinfo.com/ci/engine/match/1445037.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""Canada"" ""2024-08-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1445038,2024-08-19,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,United States of America,Canada,1445038,https://www.espncricinfo.com/ci/engine/match/1445038.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""Canada"" ""2024-08-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1445039,2024-08-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,United States of America,1445039,https://www.espncricinfo.com/ci/engine/match/1445039.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""United States of America"" ""2024-08-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1450690,2024-09-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United States of America,1450690,https://www.espncricinfo.com/ci/engine/match/1450690.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""United States of America"" ""2024-09-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1450696,2024-09-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,Nepal,1450696,https://www.espncricinfo.com/ci/engine/match/1450696.html,,,unverified_candidate,"site:espncricinfo.com ""Canada"" ""Nepal"" ""2024-09-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1450691,2024-09-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,United Arab Emirates,United States of America,1450691,https://www.espncricinfo.com/ci/engine/match/1450691.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""United States of America"" ""2024-09-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1450697,2024-09-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Nepal,Oman,1450697,https://www.espncricinfo.com/ci/engine/match/1450697.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Oman"" ""2024-09-18"" preview pitch conditions",,,,,,,,,,,,,,,,
1385700,2024-09-19,Australia tour of England,bilateral_series,"Trent Bridge, Nottingham",Nottingham,England,Australia,1385700,https://www.espncricinfo.com/ci/engine/match/1385700.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2024-09-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1450692,2024-09-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United Arab Emirates,1450692,https://www.espncricinfo.com/ci/engine/match/1450692.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""United Arab Emirates"" ""2024-09-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1450698,2024-09-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,Oman,1450698,https://www.espncricinfo.com/ci/engine/match/1450698.html,,,unverified_candidate,"site:espncricinfo.com ""Canada"" ""Oman"" ""2024-09-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1385701,2024-09-21,Australia tour of England,bilateral_series,"Headingley, Leeds",Leeds,Australia,England,1385701,https://www.espncricinfo.com/ci/engine/match/1385701.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""England"" ""2024-09-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1450693,2024-09-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United States of America,1450693,https://www.espncricinfo.com/ci/engine/match/1450693.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""United States of America"" ""2024-09-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1450699,2024-09-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Nepal,Canada,1450699,https://www.espncricinfo.com/ci/engine/match/1450699.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""Canada"" ""2024-09-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1450694,2024-09-24,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,United States of America,United Arab Emirates,1450694,https://www.espncricinfo.com/ci/engine/match/1450694.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""United Arab Emirates"" ""2024-09-24"" preview pitch conditions",,,,,,,,,,,,,,,,
1450695,2024-09-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,Namibia,1450695,https://www.espncricinfo.com/ci/engine/match/1450695.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Namibia"" ""2024-09-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1450701,2024-09-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Oman,Canada,1450701,https://www.espncricinfo.com/ci/engine/match/1450701.html,,,unverified_candidate,"site:espncricinfo.com ""Oman"" ""Canada"" ""2024-09-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1385703,2024-09-27,Australia tour of England,bilateral_series,"Lord's, London",London,England,Australia,1385703,https://www.espncricinfo.com/ci/engine/match/1385703.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Australia"" ""2024-09-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1431088,2024-10-02,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,Ireland,1431088,https://www.espncricinfo.com/ci/engine/match/1431088.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Ireland"" ""2024-10-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1431089,2024-10-04,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,Ireland,1431089,https://www.espncricinfo.com/ci/engine/match/1431089.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Ireland"" ""2024-10-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1431090,2024-10-07,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,South Africa,1431090,https://www.espncricinfo.com/ci/engine/match/1431090.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""South Africa"" ""2024-10-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1451818,2024-10-23,West Indies tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Kandy,West Indies,Sri Lanka,1451818,https://www.espncricinfo.com/ci/engine/match/1451818.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Sri Lanka"" ""2024-10-23"" preview pitch conditions",,,,,,,,,,,,,,,,
1450702,2024-10-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,United States of America,Scotland,1450702,https://www.espncricinfo.com/ci/engine/match/1450702.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""Scotland"" ""2024-10-25"" preview pitch conditions",,,,,,,,,,,,,,,,
1450704,2024-10-29,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,Scotland,Nepal,1450704,https://www.espncricinfo.com/ci/engine/match/1450704.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""Nepal"" ""2024-10-29"" preview pitch conditions",,,,,,,,,,,,,,,,
1450705,2024-10-31,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,Scotland,United States of America,1450705,https://www.espncricinfo.com/ci/engine/match/1450705.html,,,unverified_candidate,"site:espncricinfo.com ""Scotland"" ""United States of America"" ""2024-10-31"" preview pitch conditions",,,,,,,,,,,,,,,,
1457464,2024-11-01,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Oman,1457464,https://www.espncricinfo.com/ci/engine/match/1457464.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Oman"" ""2024-11-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1433371,2024-11-02,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,England,1433371,https://www.espncricinfo.com/ci/engine/match/1433371.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""England"" ""2024-11-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1450706,2024-11-02,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,United States of America,Nepal,1450706,https://www.espncricinfo.com/ci/engine/match/1450706.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""Nepal"" ""2024-11-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1457465,2024-11-03,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Netherlands,1457465,https://www.espncricinfo.com/ci/engine/match/1457465.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Netherlands"" ""2024-11-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1426549,2024-11-04,Pakistan tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,Pakistan,Australia,1426549,https://www.espncricinfo.com/ci/engine/match/1426549.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Australia"" ""2024-11-04"" preview pitch conditions",,,,,,,,,,,,,,,,
1457466,2024-11-05,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,Oman,1457466,https://www.espncricinfo.com/ci/engine/match/1457466.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""Oman"" ""2024-11-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1433372,2024-11-06,England tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,West Indies,1433372,https://www.espncricinfo.com/ci/engine/match/1433372.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""West Indies"" ""2024-11-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1457467,2024-11-07,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Oman,1457467,https://www.espncricinfo.com/ci/engine/match/1457467.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Oman"" ""2024-11-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1426550,2024-11-08,Pakistan tour of Australia,bilateral_series,Adelaide Oval,Adelaide,Australia,Pakistan,1426550,https://www.espncricinfo.com/ci/engine/match/1426550.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2024-11-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1457468,2024-11-09,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,United Arab Emirates,1457468,https://www.espncricinfo.com/ci/engine/match/1457468.html,,,unverified_candidate,"site:espncricinfo.com ""Netherlands"" ""United Arab Emirates"" ""2024-11-09"" preview pitch conditions",,,,,,,,,,,,,,,,
1426551,2024-11-10,Pakistan tour of Australia,bilateral_series,Perth Stadium,Perth,Australia,Pakistan,1426551,https://www.espncricinfo.com/ci/engine/match/1426551.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2024-11-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1457469,2024-11-11,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Netherlands,1457469,https://www.espncricinfo.com/ci/engine/match/1457469.html,,,unverified_candidate,"site:espncricinfo.com ""Oman"" ""Netherlands"" ""2024-11-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1444650,2024-11-26,Pakistan tour of Zimbabwe,bilateral_series,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,Pakistan,1444650,https://www.espncricinfo.com/ci/engine/match/1444650.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Pakistan"" ""2024-11-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1444651,2024-11-28,Pakistan tour of Zimbabwe,bilateral_series,"Queens Sports Club, Bulawayo",Bulawayo,Pakistan,Zimbabwe,1444651,https://www.espncricinfo.com/ci/engine/match/1444651.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Zimbabwe"" ""2024-11-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1433380,2024-12-08,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,1433380,https://www.espncricinfo.com/ci/engine/match/1433380.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2024-12-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1433381,2024-12-10,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,1433381,https://www.espncricinfo.com/ci/engine/match/1433381.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2024-12-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1433382,2024-12-12,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,1433382,https://www.espncricinfo.com/ci/engine/match/1433382.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""West Indies"" ""2024-12-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1432214,2024-12-17,Pakistan tour of South Africa,bilateral_series,"Boland Park, Paarl",Paarl,South Africa,Pakistan,1432214,https://www.espncricinfo.com/ci/engine/match/1432214.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Pakistan"" ""2024-12-17"" preview pitch conditions",,,,,,,,,,,,,,,,
