cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,source_url,source_title,accessed_at_utc,scheduled_start_local,timezone_name,scheduled_start_utc,start_time_status,verifier_id,verification_note,exclusion_reason
1384397,2023-10-09,ICC Cricket World Cup,world_cup,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,New Zealand,Netherlands,"""New Zealand"" ""Netherlands"" ""2023-10-09"" scheduled start time",,,,,,,pending,,,
1384398,2023-10-10,ICC Cricket World Cup,world_cup,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,England,Bangladesh,"""England"" ""Bangladesh"" ""2023-10-10"" scheduled start time",,,,,,,pending,,,
1384399,2023-10-10,ICC Cricket World Cup,world_cup,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sri Lanka,Pakistan,"""Sri Lanka"" ""Pakistan"" ""2023-10-10"" scheduled start time",,,,,,,pending,,,
1384401,2023-10-12,ICC Cricket World Cup,world_cup,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,South Africa,Australia,"""South Africa"" ""Australia"" ""2023-10-12"" scheduled start time",,,,,,,pending,,,
1384402,2023-10-13,ICC Cricket World Cup,world_cup,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2023-10-13"" scheduled start time",,,,,,,pending,,,
1384403,2023-10-14,ICC Cricket World Cup,world_cup,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Pakistan,India,"""Pakistan"" ""India"" ""2023-10-14"" scheduled start time",,,,,,,pending,,,
1384405,2023-10-16,ICC Cricket World Cup,world_cup,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2023-10-16"" scheduled start time",,,,,,,pending,,,
1384406,2023-10-17,ICC Cricket World Cup,world_cup,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Netherlands,South Africa,"""Netherlands"" ""South Africa"" ""2023-10-17"" scheduled start time",,,,,,,pending,,,
1384408,2023-10-19,ICC Cricket World Cup,world_cup,"Maharashtra Cricket Association Stadium, Pune",Pune,Bangladesh,India,"""Bangladesh"" ""India"" ""2023-10-19"" scheduled start time",,,,,,,pending,,,
1384409,2023-10-20,ICC Cricket World Cup,world_cup,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2023-10-20"" scheduled start time",,,,,,,pending,,,
1384410,2023-10-21,ICC Cricket World Cup,world_cup,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Netherlands,Sri Lanka,"""Netherlands"" ""Sri Lanka"" ""2023-10-21"" scheduled start time",,,,,,,pending,,,
1384411,2023-10-21,ICC Cricket World Cup,world_cup,"Wankhede Stadium, Mumbai",Mumbai,South Africa,England,"""South Africa"" ""England"" ""2023-10-21"" scheduled start time",,,,,,,pending,,,
1384412,2023-10-22,ICC Cricket World Cup,world_cup,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,New Zealand,India,"""New Zealand"" ""India"" ""2023-10-22"" scheduled start time",,,,,,,pending,,,
1384414,2023-10-24,ICC Cricket World Cup,world_cup,"Wankhede Stadium, Mumbai",Mumbai,South Africa,Bangladesh,"""South Africa"" ""Bangladesh"" ""2023-10-24"" scheduled start time",,,,,,,pending,,,
1384415,2023-10-25,ICC Cricket World Cup,world_cup,"Arun Jaitley Stadium, Delhi",Delhi,Australia,Netherlands,"""Australia"" ""Netherlands"" ""2023-10-25"" scheduled start time",,,,,,,pending,,,
1384416,2023-10-26,ICC Cricket World Cup,world_cup,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,England,Sri Lanka,"""England"" ""Sri Lanka"" ""2023-10-26"" scheduled start time",,,,,,,pending,,,
1384417,2023-10-27,ICC Cricket World Cup,world_cup,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Pakistan,South Africa,"""Pakistan"" ""South Africa"" ""2023-10-27"" scheduled start time",,,,,,,pending,,,
1384418,2023-10-28,ICC Cricket World Cup,world_cup,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2023-10-28"" scheduled start time",,,,,,,pending,,,
1384419,2023-10-28,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,Netherlands,Bangladesh,"""Netherlands"" ""Bangladesh"" ""2023-10-28"" scheduled start time",,,,,,,pending,,,
1384420,2023-10-29,ICC Cricket World Cup,world_cup,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,England,"""India"" ""England"" ""2023-10-29"" scheduled start time",,,,,,,pending,,,
1384422,2023-10-31,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,Bangladesh,Pakistan,"""Bangladesh"" ""Pakistan"" ""2023-10-31"" scheduled start time",,,,,,,pending,,,
1384423,2023-11-01,ICC Cricket World Cup,world_cup,"Maharashtra Cricket Association Stadium, Pune",Pune,South Africa,New Zealand,"""South Africa"" ""New Zealand"" ""2023-11-01"" scheduled start time",,,,,,,pending,,,
1384424,2023-11-02,ICC Cricket World Cup,world_cup,"Wankhede Stadium, Mumbai",Mumbai,India,Sri Lanka,"""India"" ""Sri Lanka"" ""2023-11-02"" scheduled start time",,,,,,,pending,,,
1384427,2023-11-04,ICC Cricket World Cup,world_cup,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Australia,England,"""Australia"" ""England"" ""2023-11-04"" scheduled start time",,,,,,,pending,,,
1384428,2023-11-05,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,India,South Africa,"""India"" ""South Africa"" ""2023-11-05"" scheduled start time",,,,,,,pending,,,
1384429,2023-11-06,ICC Cricket World Cup,world_cup,"Arun Jaitley Stadium, Delhi",Delhi,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2023-11-06"" scheduled start time",,,,,,,pending,,,
1384431,2023-11-08,ICC Cricket World Cup,world_cup,"Maharashtra Cricket Association Stadium, Pune",Pune,England,Netherlands,"""England"" ""Netherlands"" ""2023-11-08"" scheduled start time",,,,,,,pending,,,
1384432,2023-11-09,ICC Cricket World Cup,world_cup,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Sri Lanka,New Zealand,"""Sri Lanka"" ""New Zealand"" ""2023-11-09"" scheduled start time",,,,,,,pending,,,
1384434,2023-11-11,ICC Cricket World Cup,world_cup,"Maharashtra Cricket Association Stadium, Pune",Pune,Bangladesh,Australia,"""Bangladesh"" ""Australia"" ""2023-11-11"" scheduled start time",,,,,,,pending,,,
1384435,2023-11-11,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,England,Pakistan,"""England"" ""Pakistan"" ""2023-11-11"" scheduled start time",,,,,,,pending,,,
1384436,2023-11-12,ICC Cricket World Cup,world_cup,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India,Netherlands,"""India"" ""Netherlands"" ""2023-11-12"" scheduled start time",,,,,,,pending,,,
1384437,2023-11-15,ICC Cricket World Cup,world_cup,"Wankhede Stadium, Mumbai",Mumbai,India,New Zealand,"""India"" ""New Zealand"" ""2023-11-15"" scheduled start time",,,,,,,pending,,,
1384438,2023-11-16,ICC Cricket World Cup,world_cup,"Eden Gardens, Kolkata",Kolkata,South Africa,Australia,"""South Africa"" ""Australia"" ""2023-11-16"" scheduled start time",,,,,,,pending,,,
1384439,2023-11-19,ICC Cricket World Cup,world_cup,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,Australia,"""India"" ""Australia"" ""2023-11-19"" scheduled start time",,,,,,,pending,,,
1373576,2023-12-03,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,West Indies,"""England"" ""West Indies"" ""2023-12-03"" scheduled start time",,,,,,,pending,,,
1373577,2023-12-06,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,England,"""West Indies"" ""England"" ""2023-12-06"" scheduled start time",,,,,,,pending,,,
1408107,2023-12-15,Ireland tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,Ireland,"""Zimbabwe"" ""Ireland"" ""2023-12-15"" scheduled start time",,,,,,,pending,,,
1387600,2023-12-17,India tour of South Africa,bilateral_series,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,India,"""South Africa"" ""India"" ""2023-12-17"" scheduled start time",,,,,,,pending,,,
1387601,2023-12-19,India tour of South Africa,bilateral_series,"St George's Park, Gqeberha",Gqeberha,India,South Africa,"""India"" ""South Africa"" ""2023-12-19"" scheduled start time",,,,,,,pending,,,
1388211,2023-12-20,Bangladesh tour of New Zealand,bilateral_series,"Saxton Oval, Nelson",Nelson,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2023-12-20"" scheduled start time",,,,,,,pending,,,
1387602,2023-12-21,India tour of South Africa,bilateral_series,"Boland Park, Paarl",Paarl,India,South Africa,"""India"" ""South Africa"" ""2023-12-21"" scheduled start time",,,,,,,pending,,,
1388212,2023-12-23,Bangladesh tour of New Zealand,bilateral_series,"McLean Park, Napier",Napier,New Zealand,Bangladesh,"""New Zealand"" ""Bangladesh"" ""2023-12-23"" scheduled start time",,,,,,,pending,,,
1412540,2024-01-08,Zimbabwe tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Zimbabwe,Sri Lanka,"""Zimbabwe"" ""Sri Lanka"" ""2024-01-08"" scheduled start time",,,,,,,pending,,,
1375847,2024-02-02,West Indies tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,West Indies,Australia,"""West Indies"" ""Australia"" ""2024-02-02"" scheduled start time",,,,,,,pending,,,
1375848,2024-02-04,West Indies tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,West Indies,"""Australia"" ""West Indies"" ""2024-02-04"" scheduled start time",,,,,,,pending,,,
1420220,2024-02-08,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Canada,"""Nepal"" ""Canada"" ""2024-02-08"" scheduled start time",,,,,,,pending,,,
1420221,2024-02-10,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Canada,Nepal,"""Canada"" ""Nepal"" ""2024-02-10"" scheduled start time",,,,,,,pending,,,
1420222,2024-02-12,Canada tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Canada,Nepal,"""Canada"" ""Nepal"" ""2024-02-12"" scheduled start time",,,,,,,pending,,,
1420529,2024-02-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Namibia,"""Nepal"" ""Namibia"" ""2024-02-15"" scheduled start time",,,,,,,pending,,,
1420530,2024-02-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,Nepal,"""Netherlands"" ""Nepal"" ""2024-02-17"" scheduled start time",,,,,,,pending,,,
1420531,2024-02-19,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Namibia,Netherlands,"""Namibia"" ""Netherlands"" ""2024-02-19"" scheduled start time",,,,,,,pending,,,
1420532,2024-02-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Namibia,"""Nepal"" ""Namibia"" ""2024-02-21"" scheduled start time",,,,,,,pending,,,
1420533,2024-02-23,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Namibia,Netherlands,"""Namibia"" ""Netherlands"" ""2024-02-23"" scheduled start time",,,,,,,pending,,,
1420534,2024-02-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Netherlands,"""Nepal"" ""Netherlands"" ""2024-02-25"" scheduled start time",,,,,,,pending,,,
1421069,2024-02-28,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Canada,"""United Arab Emirates"" ""Canada"" ""2024-02-28"" scheduled start time",,,,,,,pending,,,
1421070,2024-03-01,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,Scotland,Canada,"""Scotland"" ""Canada"" ""2024-03-01"" scheduled start time",,,,,,,pending,,,
1421071,2024-03-03,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Scotland,"""United Arab Emirates"" ""Scotland"" ""2024-03-03"" scheduled start time",,,,,,,pending,,,
1421073,2024-03-07,ICC Men's Cricket World Cup League 2,qualification_pathway,Dubai International Cricket Stadium,Dubai,Scotland,Canada,"""Scotland"" ""Canada"" ""2024-03-07"" scheduled start time",,,,,,,pending,,,
1419827,2024-03-13,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2024-03-13"" scheduled start time",,,,,,,pending,,,
1419828,2024-03-15,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,Sri Lanka,"""Bangladesh"" ""Sri Lanka"" ""2024-03-15"" scheduled start time",,,,,,,pending,,,
1419829,2024-03-18,Sri Lanka tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2024-03-18"" scheduled start time",,,,,,,pending,,,
1428957,2024-07-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Oman,Namibia,"""Oman"" ""Namibia"" ""2024-07-18"" scheduled start time",,,,,,,pending,,,
1428959,2024-07-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Oman,Scotland,"""Oman"" ""Scotland"" ""2024-07-22"" scheduled start time",,,,,,,pending,,,
1428960,2024-07-24,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Namibia,Oman,"""Namibia"" ""Oman"" ""2024-07-24"" scheduled start time",,,,,,,pending,,,
1428961,2024-07-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Forthill, Dundee",Dundee,Scotland,Namibia,"""Scotland"" ""Namibia"" ""2024-07-26"" scheduled start time",,,,,,,pending,,,
1442991,2024-08-04,India tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India,"""Sri Lanka"" ""India"" ""2024-08-04"" scheduled start time",,,,,,,pending,,,
1442992,2024-08-07,India tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,India,"""Sri Lanka"" ""India"" ""2024-08-07"" scheduled start time",,,,,,,pending,,,
1445034,2024-08-11,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,Canada,Netherlands,"""Canada"" ""Netherlands"" ""2024-08-11"" scheduled start time",,,,,,,pending,,,
1445035,2024-08-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,United States of America,Canada,"""United States of America"" ""Canada"" ""2024-08-13"" scheduled start time",,,,,,,pending,,,
1445036,2024-08-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Sportpark Westvliet, The Hague",The Hague,Netherlands,United States of America,"""Netherlands"" ""United States of America"" ""2024-08-15"" scheduled start time",,,,,,,pending,,,
1445037,2024-08-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Canada,"""Netherlands"" ""Canada"" ""2024-08-17"" scheduled start time",,,,,,,pending,,,
1445038,2024-08-19,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,United States of America,Canada,"""United States of America"" ""Canada"" ""2024-08-19"" scheduled start time",,,,,,,pending,,,
1445039,2024-08-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,United States of America,"""Netherlands"" ""United States of America"" ""2024-08-21"" scheduled start time",,,,,,,pending,,,
1450690,2024-09-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United States of America,"""Namibia"" ""United States of America"" ""2024-09-16"" scheduled start time",,,,,,,pending,,,
1450696,2024-09-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,Nepal,"""Canada"" ""Nepal"" ""2024-09-16"" scheduled start time",,,,,,,pending,,,
1450691,2024-09-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,United Arab Emirates,United States of America,"""United Arab Emirates"" ""United States of America"" ""2024-09-18"" scheduled start time",,,,,,,pending,,,
1450697,2024-09-18,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Nepal,Oman,"""Nepal"" ""Oman"" ""2024-09-18"" scheduled start time",,,,,,,pending,,,
1385700,2024-09-19,Australia tour of England,bilateral_series,"Trent Bridge, Nottingham",Nottingham,England,Australia,"""England"" ""Australia"" ""2024-09-19"" scheduled start time",,,,,,,pending,,,
1450692,2024-09-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United Arab Emirates,"""Namibia"" ""United Arab Emirates"" ""2024-09-20"" scheduled start time",,,,,,,pending,,,
1450698,2024-09-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Canada,Oman,"""Canada"" ""Oman"" ""2024-09-20"" scheduled start time",,,,,,,pending,,,
1385701,2024-09-21,Australia tour of England,bilateral_series,"Headingley, Leeds",Leeds,Australia,England,"""Australia"" ""England"" ""2024-09-21"" scheduled start time",,,,,,,pending,,,
1450693,2024-09-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,United States of America,"""Namibia"" ""United States of America"" ""2024-09-22"" scheduled start time",,,,,,,pending,,,
1450699,2024-09-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Nepal,Canada,"""Nepal"" ""Canada"" ""2024-09-22"" scheduled start time",,,,,,,pending,,,
1450694,2024-09-24,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,United States of America,United Arab Emirates,"""United States of America"" ""United Arab Emirates"" ""2024-09-24"" scheduled start time",,,,,,,pending,,,
1450695,2024-09-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,United Arab Emirates,Namibia,"""United Arab Emirates"" ""Namibia"" ""2024-09-26"" scheduled start time",,,,,,,pending,,,
1450701,2024-09-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Maple Leaf North-West Ground, King City",King City,Oman,Canada,"""Oman"" ""Canada"" ""2024-09-26"" scheduled start time",,,,,,,pending,,,
1385703,2024-09-27,Australia tour of England,bilateral_series,"Lord's, London",London,England,Australia,"""England"" ""Australia"" ""2024-09-27"" scheduled start time",,,,,,,pending,,,
1431088,2024-10-02,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,Ireland,"""South Africa"" ""Ireland"" ""2024-10-02"" scheduled start time",,,,,,,pending,,,
1431089,2024-10-04,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,Ireland,"""South Africa"" ""Ireland"" ""2024-10-04"" scheduled start time",,,,,,,pending,,,
1431090,2024-10-07,Ireland vs South Africa,other_odi,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,South Africa,"""Ireland"" ""South Africa"" ""2024-10-07"" scheduled start time",,,,,,,pending,,,
1451818,2024-10-23,West Indies tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Kandy,West Indies,Sri Lanka,"""West Indies"" ""Sri Lanka"" ""2024-10-23"" scheduled start time",,,,,,,pending,,,
1450702,2024-10-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,United States of America,Scotland,"""United States of America"" ""Scotland"" ""2024-10-25"" scheduled start time",,,,,,,pending,,,
1450704,2024-10-29,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,Scotland,Nepal,"""Scotland"" ""Nepal"" ""2024-10-29"" scheduled start time",,,,,,,pending,,,
1450705,2024-10-31,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,Scotland,United States of America,"""Scotland"" ""United States of America"" ""2024-10-31"" scheduled start time",,,,,,,pending,,,
1457464,2024-11-01,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Oman,"""United Arab Emirates"" ""Oman"" ""2024-11-01"" scheduled start time",,,,,,,pending,,,
1433371,2024-11-02,England tour of West Indies,bilateral_series,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,England,"""West Indies"" ""England"" ""2024-11-02"" scheduled start time",,,,,,,pending,,,
1450706,2024-11-02,ICC Men's Cricket World Cup League 2,qualification_pathway,"Grand Prairie Stadium, Dallas",Dallas,United States of America,Nepal,"""United States of America"" ""Nepal"" ""2024-11-02"" scheduled start time",,,,,,,pending,,,
1457465,2024-11-03,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Netherlands,"""United Arab Emirates"" ""Netherlands"" ""2024-11-03"" scheduled start time",,,,,,,pending,,,
1426549,2024-11-04,Pakistan tour of Australia,bilateral_series,Melbourne Cricket Ground,Melbourne,Pakistan,Australia,"""Pakistan"" ""Australia"" ""2024-11-04"" scheduled start time",,,,,,,pending,,,
1457466,2024-11-05,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,Oman,"""Netherlands"" ""Oman"" ""2024-11-05"" scheduled start time",,,,,,,pending,,,
1433372,2024-11-06,England tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,West Indies,"""England"" ""West Indies"" ""2024-11-06"" scheduled start time",,,,,,,pending,,,
1457467,2024-11-07,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Oman,"""United Arab Emirates"" ""Oman"" ""2024-11-07"" scheduled start time",,,,,,,pending,,,
1426550,2024-11-08,Pakistan tour of Australia,bilateral_series,Adelaide Oval,Adelaide,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2024-11-08"" scheduled start time",,,,,,,pending,,,
1457468,2024-11-09,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,United Arab Emirates,"""Netherlands"" ""United Arab Emirates"" ""2024-11-09"" scheduled start time",,,,,,,pending,,,
1426551,2024-11-10,Pakistan tour of Australia,bilateral_series,Perth Stadium,Perth,Australia,Pakistan,"""Australia"" ""Pakistan"" ""2024-11-10"" scheduled start time",,,,,,,pending,,,
1457469,2024-11-11,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Netherlands,"""Oman"" ""Netherlands"" ""2024-11-11"" scheduled start time",,,,,,,pending,,,
1444650,2024-11-26,Pakistan tour of Zimbabwe,bilateral_series,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,Pakistan,"""Zimbabwe"" ""Pakistan"" ""2024-11-26"" scheduled start time",,,,,,,pending,,,
1444651,2024-11-28,Pakistan tour of Zimbabwe,bilateral_series,"Queens Sports Club, Bulawayo",Bulawayo,Pakistan,Zimbabwe,"""Pakistan"" ""Zimbabwe"" ""2024-11-28"" scheduled start time",,,,,,,pending,,,
1433380,2024-12-08,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2024-12-08"" scheduled start time",,,,,,,pending,,,
1433381,2024-12-10,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2024-12-10"" scheduled start time",,,,,,,pending,,,
1433382,2024-12-12,Bangladesh tour of West Indies,bilateral_series,"Warner Park, Basseterre, St Kitts",Basseterre,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2024-12-12"" scheduled start time",,,,,,,pending,,,
1432214,2024-12-17,Pakistan tour of South Africa,bilateral_series,"Boland Park, Paarl",Paarl,South Africa,Pakistan,"""South Africa"" ""Pakistan"" ""2024-12-17"" scheduled start time",,,,,,,pending,,,
1432215,2024-12-19,Pakistan tour of South Africa,bilateral_series,"Newlands, Cape Town",Cape Town,Pakistan,South Africa,"""Pakistan"" ""South Africa"" ""2024-12-19"" scheduled start time",,,,,,,pending,,,
1443546,2025-01-05,Sri Lanka tour of New Zealand,bilateral_series,"Basin Reserve, Wellington",Wellington,Sri Lanka,New Zealand,"""Sri Lanka"" ""New Zealand"" ""2025-01-05"" scheduled start time",,,,,,,pending,,,
1443547,2025-01-08,Sri Lanka tour of New Zealand,bilateral_series,"Seddon Park, Hamilton",Hamilton,New Zealand,Sri Lanka,"""New Zealand"" ""Sri Lanka"" ""2025-01-08"" scheduled start time",,,,,,,pending,,,
1443548,2025-01-11,Sri Lanka tour of New Zealand,bilateral_series,"Eden Park, Auckland",Auckland,Sri Lanka,New Zealand,"""Sri Lanka"" ""New Zealand"" ""2025-01-11"" scheduled start time",,,,,,,pending,,,
1439904,2025-02-06,England tour of India,bilateral_series,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,England,India,"""England"" ""India"" ""2025-02-06"" scheduled start time",,,,,,,pending,,,
1442220,2025-02-08,Pakistan Tri-Nation Series,multi_team_series,"Gaddafi Stadium, Lahore",Lahore,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2025-02-08"" scheduled start time",,,,,,,pending,,,
1468879,2025-02-08,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,Namibia,"""United States of America"" ""Namibia"" ""2025-02-08"" scheduled start time",,,,,,,pending,,,
1439905,2025-02-09,England tour of India,bilateral_series,"Barabati Stadium, Cuttack",Cuttack,England,India,"""England"" ""India"" ""2025-02-09"" scheduled start time",,,,,,,pending,,,
1442221,2025-02-10,Pakistan Tri-Nation Series,multi_team_series,"Gaddafi Stadium, Lahore",Lahore,South Africa,New Zealand,"""South Africa"" ""New Zealand"" ""2025-02-10"" scheduled start time",,,,,,,pending,,,
